# meta={"format": "probe_hits_cells", "version": "1.0", "exported_at": "2026-01-12T23:48:34", "units": {"length": "m", "pressure": "kPa", "time": "ms", "impulse": "kPa·ms"}, "grid": {"origin": [-50.0, 10, -50.0], "u_vec": [1.0, 0.0, 0.0], "v_vec": [0.0, 0.0, 1.0], "du": 1.0, "dv": 1.0, "nu": 100, "nv": 100}, "summary": {"unique_hit_cells": 6426, "total_hits": 167976}, "context": {"charge_kg_tnt": 500, "n_rays_horizontal": 200000, "min_cos_to_normal": 0.08, "hemisphere": "+Y (horizontal plane focus)", "note": "only upward hemisphere rays; grazing filtered with dot(y)>=threshold", "house_centers": [[-20, -20], [-20, 0], [-20, 20], [20, -20], [20, 0], [20, 20]], "house_size": 10.0}, "aggregation": {"Pmax_inc_kPa": "max over incident_peak_pressure_kpa within cell", "t_first_ms": "min over arrive_time_ms within cell", "hits": "count of hits within cell"}}
# columns=i,j,hits,Pmax_inc_kPa,t_first_ms
i,j,hits,Pmax_inc_kPa,t_first_ms
27,91,3,31.582956274368936,86.46886295744582
94,34,3,51.99364768976558,86.47187847545104
8,72,3,31.576815958856734,86.4839306453663
86,49,5,53.2589454809235,91.54486521445114
92,70,2,31.559623394917637,86.52614977026761
58,3,4,40.84788752191511,86.54425439788587
42,3,4,40.64909206120068,86.5684212717067
8,27,4,31.53874552984464,86.57747903182072
65,94,2,31.53751965284642,86.5804949685522
68,6,2,31.536289791714943,86.58352093667507
29,92,4,31.51543231932927,86.63487399814106
72,8,3,31.494575969482177,86.68629054749601
5,65,3,52.020197476366,86.68931692366712
93,68,4,51.95492758796435,86.6923332903235
56,3,4,41.08480477261192,86.71048184038658
88,52,6,50.11554941540271,90.77460218081085
7,29,4,31.471282517872215,86.74379368712923
41,96,5,41.37586128550366,86.76196346872179
87,48,6,51.72524843503967,91.29336435214843
57,96,3,40.9365807989244,86.7862072004012
34,5,3,31.44922415456603,86.79832433478958
31,93,4,31.447996602557875,86.80136116441946
94,66,5,51.31161703728512,86.85897294004889
37,95,4,42.404924183093776,86.86504707802753
37,4,3,43.13637694760383,86.90148286322075
94,33,4,31.405132500544163,86.90754730420053
31,6,2,31.38188051596909,86.96526707195632
50,97,9,38.2277118754408,86.99264483520965
87,51,2,51.281362158499974,91.58082601825029
41,3,3,40.950205979910045,87.00481526154435
66,94,3,31.36107445190169,87.01698587478978
88,47,3,50.19988041658633,91.03389213010806
51,2,5,37.88083886952947,87.04437545051684
93,31,2,31.337842510777584,87.07481387753654
5,66,4,51.35234818857809,87.12661000924895
29,7,2,31.31462229425527,87.13269622622305
36,95,4,43.09620459640672,87.13575439236894
52,97,5,38.09803755067017,87.16015998221512
26,91,3,31.297508085092147,87.1754113491717
65,5,1,31.292618048807153,87.18762468604676
87,49,5,51.80642651990369,92.062279533331
49,2,6,37.63146716780009,87.21204189390835
58,96,3,41.24428986030456,87.22424576447604
92,71,4,31.274303022695502,87.23340129701974
33,5,3,31.273080053181424,87.23645984993819
74,90,1,31.26819707686179,87.24867412248472
59,3,5,41.644282715209144,87.25173273397347
48,97,6,38.307165098885,87.26394724037377
69,6,4,31.251105752303715,87.29145563514011
6,68,2,31.24988446093731,87.29451441057147
27,8,2,31.247450150192094,87.30061193884154
89,46,4,49.08307967426871,90.77052149286854
53,2,4,38.596593682768365,87.31590610843163
90,55,4,47.666772703915136,90.18522867084343
36,4,4,42.4564209639507,87.34037738857309
63,4,5,42.75166494769786,87.3556823485481
9,55,4,47.63557123891014,90.11994392670448
46,2,5,39.0343435189386,87.38017490545982
10,46,6,49.42387697239614,90.94192384239751
93,69,4,51.33298973962116,87.40159898491424
30,6,3,31.205964744986264,87.40466821177114
51,97,4,37.75039541407257,87.43223159946949
40,3,3,41.24332027616134,87.44448898537757
67,5,3,31.184021779742135,87.45981599666688
40,96,3,41.10920515335436,87.4720738041402
50,2,6,37.92857820108717,87.48435186118891
91,72,1,31.165736532255337,87.50582888143396
93,30,4,51.372630800625885,87.51503779373738
5,35,3,52.158358041488164,87.51808739144865
10,53,5,49.365718003017456,91.16032799397755
47,97,3,38.24737743717655,87.53650560259102
9,25,1,31.145031659991464,87.55799404894098
63,95,3,42.79743297717034,87.56108393811634
70,7,1,31.142592551801208,87.56414374266461
28,7,3,31.138936541377674,87.57336335525306
54,2,4,39.42870149127623,87.58871289018238
53,97,4,38.44020970580567,87.60100276148884
6,31,2,51.646395314216925,87.62252302869402
69,93,4,31.118244742788495,87.62558306675152
8,73,3,31.115805544276792,87.63174330975592
48,2,4,37.990058142938054,87.6532643979323
11,47,4,50.67368416876261,91.7562142230895
59,96,5,41.835576166073444,87.66558535405412
74,9,1,31.10119762796036,87.66865558902511
33,94,2,31.096332466278064,87.68095671298607
92,28,4,31.095114412284694,87.6840370401059
49,97,6,37.4943530202915,87.70556955730744
87,50,7,51.349997722979346,92.50405644641933
6,69,4,51.36605413320229,87.73636426197635
26,8,4,31.072004007194327,87.74252535062527
39,96,5,41.88965321026736,87.74561594698311
52,2,4,38.66895780805368,87.75792827768313
35,4,6,42.66142141656181,87.7825735711848
5,33,3,51.93478464633686,87.79183581978704
71,92,3,31.051331141683477,87.79491656951991
9,54,6,48.22143647964861,90.8984554784569
45,97,6,39.01285392310558,87.81034056449474
35,95,5,42.8788638424929,87.85043228318956
91,26,3,31.02823351350862,87.85353332729977
39,3,3,41.52811378286037,87.88748501626621
66,5,2,31.008802557494818,87.90291077266735
7,71,2,31.007582950730654,87.90601201738137
60,3,4,41.50011762830859,87.96780854320279
8,26,2,30.969941230393182,88.00184530946014
64,95,5,43.00893601747734,88.00493689399981
54,97,4,38.77657248786531,88.04518878994277
90,54,5,47.75521763311863,91.11528927918185
28,92,2,30.946888708641715,88.06064765257982
9,74,1,30.940821950810403,88.07613692388527
44,97,4,39.747442522485,88.08543263560506
47,2,4,38.6918531077551,88.0978304289252
60,96,4,41.23515053473406,88.11022841060243
73,8,4,30.926259718674704,88.11334048415331
12,50,7,51.54439337239084,92.97394996389839
88,51,5,50.21150574359054,92.62802734919647
7,28,3,30.90322814402154,88.17225126143178
25,9,1,30.897169387967498,88.18776272951287
56,97,4,39.74739892874974,88.21571423389322
91,73,2,30.882621678007823,88.22503161414811
30,93,3,30.880204821324302,88.23122652586581
61,3,4,41.35415599082722,88.2436566521405
46,97,4,39.090430036278185,88.25609700773889
45,2,4,39.37076460292205,88.2685275113198
71,7,2,30.85961113049606,88.28405084426475
5,67,3,30.858402370067733,88.287153537898
94,67,4,51.639348077964335,88.2902763255423
55,2,5,39.337785673885776,88.3089430114836
89,53,2,48.94011290165524,91.9333947894955
38,3,3,41.790370910809365,88.33382589208856
95,34,3,42.584252381135336,88.34004170919593
6,30,2,30.836601073849774,88.34315465628258
65,4,4,42.3217243315214,88.34937054398745
42,97,5,39.52971084507799,88.36181250249432
11,48,6,49.660661862136266,92.68986041085425
32,5,2,30.81481269171771,88.39919976281921
32,94,4,30.813607180337687,88.40230289143776
11,51,4,50.04020665306762,92.7246517714791
42,2,5,39.77186937825183,88.43969199200222
65,95,4,42.311821063170555,88.45215540284589
95,65,5,50.97193941412232,88.46152568199282
38,96,4,41.70587396349746,88.46774246404364
55,97,4,39.43050187727645,88.49271049721958
94,32,4,51.36576785875282,88.51141190863143
5,32,2,30.770068455480885,88.51453554766675
61,96,4,41.46628208381836,88.55825769093029
4,65,4,51.305670927196694,88.56450533528619
56,2,4,39.23879477180774,88.58637246250997
25,90,1,30.731390506412836,88.61449823530832
67,94,2,30.72776906792886,88.62387035701923
88,48,6,50.30482299097775,93.11633488535011
12,49,3,51.87757138781815,93.49982454304758
57,97,4,40.057149096624265,88.66453433911713
92,72,3,30.708444820421917,88.6739170730107
73,91,1,30.702406252017965,88.68956859357577
10,52,5,48.959056295296534,92.46911851172135
44,2,4,39.70078553444176,88.71772801030852
8,25,3,30.687923438023716,88.72713143908227
70,6,2,30.685511511929622,88.7333904042673
37,96,3,41.514082222614284,88.7459285695961
90,45,4,47.556481638571334,91.81729859767904
37,3,5,42.02037414284085,88.78352410717864
27,92,4,30.664999186784502,88.78665881996596
5,31,4,51.338948823527836,88.79295842276184
64,4,2,42.54102401909091,88.79921788398777
43,97,3,39.64271963359306,88.81175704276531
10,47,4,48.514561358431095,92.81381751771916
93,70,4,30.642075770090596,88.84627084770263
31,5,3,30.64087503116242,88.84939574903096
58,2,6,39.926655649744426,88.86511086469424
41,2,4,40.06760835497211,88.89022150183148
7,27,3,30.62157865770479,88.89964697831064
68,5,4,30.619168676918793,88.90592733896493
6,70,2,30.61795803527237,88.90908261001161
89,47,6,49.23274680191013,92.86358206781613
29,93,3,30.598680699791142,88.95935753545632
94,31,4,50.6862183949668,88.96249290996053
72,92,2,30.595068944915447,88.96878379302952
62,3,5,42.0562218146545,88.97193930174392
9,45,3,48.22312724617632,92.11638144390747
62,96,4,41.69007327059242,89.0096857375517
94,68,4,51.03367406331937,89.01913266282438
29,6,3,30.574591619700517,89.02226826161103
91,25,2,30.572184645498897,89.02855959463157
89,52,7,49.06337424279261,92.87619011483484
68,94,3,30.55411664839514,89.07581645464253
66,4,3,30.552914611330145,89.07896231649512
7,72,3,30.55171266194774,89.08210819016283
58,97,5,40.35943942361244,89.11677388693724
93,29,3,30.531254577203093,89.13569036310095
74,91,3,30.52885009039429,89.14199259947503
43,2,3,39.158096088149485,89.17036832656599
5,68,5,51.372536859836686,89.18932621884176
27,7,3,30.50840122773755,89.19562885786146
90,46,7,48.12433287128095,92.60760699122658
36,3,4,41.35774627810556,89.23668261053938
70,93,2,30.487954800480768,89.24932885684865
8,74,3,30.48555663344474,89.25563194566318
34,95,2,30.46632276331059,89.30621920975761
92,27,2,30.46511948379615,89.30938604136752
57,2,3,40.045639975101494,89.31885644689817
40,2,4,40.355510505121856,89.34419181269296
6,71,3,30.444703915141133,89.36315362008305
40,97,4,40.18866404529353,89.37265479197143
92,73,3,30.42788435720416,89.40750339159308
34,4,2,30.42668389192986,89.41067060333683
4,34,2,51.251240468314045,89.42017230979246
73,92,3,30.421882909213068,89.42333956901616
8,44,4,47.013021246278974,92.24404215556714
63,96,4,41.905947075818865,89.4645552397561
71,6,4,30.405075306667023,89.46772266519604
36,96,5,41.31412736787419,89.48041259647412
90,53,5,47.90575062204628,93.00248455419049
5,30,4,50.72360515227934,89.52798644840907
48,1,6,37.161824930365746,89.55972394624375
59,97,4,39.773621383102515,89.57244542500804
74,8,2,30.364285628606385,89.57563336696317
49,98,6,36.56324045313062,89.61376891936443
52,1,5,37.76349575060588,89.66780727315377
91,74,2,30.321136024564897,89.6900954483555
4,33,4,50.68763416168313,89.70282893675763
9,46,6,47.3590344291422,93.06672170985857
72,7,1,30.298376847925315,89.75059630168717
4,66,2,30.297182063478473,89.75377485263935
51,98,4,36.92400913797374,89.78884028630357
39,2,4,40.63526183339656,89.80158530899915
25,91,1,30.27802074953384,89.80478416856074
6,29,1,30.275626694383455,89.81116180483485
41,97,3,40.322323955410624,89.8303050590331
88,49,4,49.857655719038675,94.44427239464174
50,1,6,36.9836239095185,89.84306076028311
11,49,5,49.72760507410215,94.5790062077003
33,4,2,30.25408468273423,89.86859285399856
31,94,1,30.25289313732787,89.87177184417395
47,98,4,37.2820532512429,89.8973249158174
95,66,3,30.230164881384237,89.9324566044979
54,1,4,37.53112515630291,89.95164281713781
95,33,3,51.33230413716043,89.98360737726
64,3,4,41.43752849347553,89.99320603298389
47,1,7,37.85039008731303,90.01881303496289
60,97,4,40.054895032532905,90.03161179136792
33,95,3,30.187127727515545,90.04761050505678
11,50,5,49.74857261372257,94.83955883422166
50,98,6,36.57805973774942,90.07323925392215
88,50,6,50.24664109597127,94.6480042267492
66,95,2,30.168012832291573,90.09885870389802
25,8,1,30.16323105630411,90.11168884082741
39,97,4,40.046353743069005,90.11487879475573
51,1,5,36.93067741412205,90.12769910735632
9,53,4,47.45348233308401,93.5475851470913
46,98,5,38.10519962978297,90.1822328515069
45,1,4,37.67291339750745,90.19507429401247
8,45,3,46.194249629504846,93.19828980550223
4,67,3,30.125031182234547,90.21432675205914
52,98,3,37.265008175524216,90.2496424920878
38,2,5,40.91517843046856,90.26249500208722
26,92,2,30.10594061810087,90.2657157080009
69,94,2,30.102361302665393,90.27535776807872
49,1,5,36.81008665450541,90.30427452832652
93,71,2,30.08328246848629,90.32679061454287
32,4,3,30.082080992495758,90.33003169082703
93,28,2,30.07970069138943,90.3364534865084
59,2,3,40.5765614966346,90.34610640065347
10,51,4,48.122550438947606,94.59697689106558
31,55,2,84.82053233791127,102.6172423086211
48,98,4,37.3469729019386,90.35898047547522
7,26,3,30.063007376010862,90.38151811627694
69,5,2,30.06062987628112,90.38794029361107
5,69,3,50.68672547332973,90.3911815986679
26,7,2,30.057053105031155,90.39760384757956
53,1,4,37.693658958113026,90.41371001014187
55,98,5,38.5725128921094,90.42657502228973
91,54,6,46.73879324082426,93.26602735336792
28,93,3,30.04036450618494,90.44272198972425
95,32,4,50.66544067553926,90.44592323215696
4,32,3,51.01930256244248,90.44914462010341
71,93,3,30.036792210777556,90.45238615378676
63,3,3,41.8583707201841,90.45558743184539
8,54,3,45.95690923603266,93.29811895160935
44,98,4,37.93217765950377,90.46848326577923
46,1,4,38.18650930619514,90.48137929112272
73,7,2,30.020124490009287,90.49750714244432
94,69,3,30.017742134503532,90.50396038023958
30,5,2,30.016552946441298,90.50718198333105
92,26,3,30.014171117227114,90.51363529291609
68,55,4,84.68434567820078,102.80820415874955
89,51,4,48.0670972083736,94.78584824653306
6,28,2,29.9974970001944,90.55884000448899
67,95,3,29.9963093011021,90.56206181073294
67,4,4,29.99511797818759,90.56529369709511
30,94,2,29.97489375052984,90.62019732384829
94,30,3,29.97370030046175,90.62343949463776
61,2,4,40.27025412443581,90.63313587234707
9,52,6,47.59456327747513,94.34875390160315
44,1,4,37.99077454702449,90.65901354483846
64,96,4,42.113356853138214,90.67194259928101
95,67,4,50.398406672665786,90.68163951570615
28,6,2,29.95110072221562,90.68488191467954
91,45,5,46.611516317972054,93.69813221880139
53,98,3,37.600702911823085,90.71401369717928
70,94,3,29.93088720894203,90.73991390540918
65,3,4,42.09367479833394,90.74314645022645
7,73,2,29.928510596945376,90.74638907727326
43,98,3,38.73258328835504,90.75610696009454
31,44,3,84.40735712288729,103.02343057181997
10,48,5,48.608553471533114,94.85495462689204
93,27,3,29.908306928537506,90.80147529079902
5,70,3,29.88811014752662,90.85661532459291
25,7,3,29.885739840963897,90.86309135870735
56,98,4,38.88357188014586,90.89230964306178
35,3,4,41.56725720987699,90.90530257393247
72,93,3,29.865552945350956,90.91828562463662
45,98,3,38.02259246240018,90.93453233442817
72,6,3,29.848932528321786,90.9637832119662
29,5,3,29.84538033688171,90.97351357475257
35,96,3,41.9881321931088,90.97676712584689
92,25,3,29.843005293020262,90.98002068896395
56,1,4,38.228825070860786,90.98977137736159
25,92,4,29.82876607392939,91.01905431039133
5,29,3,29.82639715832866,91.02555168749377
6,72,3,29.82283526113658,91.03532302693635
93,72,4,29.806233300127317,91.08089717793796
31,95,3,29.803864040994085,91.087405084714
60,2,3,40.42781467646144,91.1004411908422
43,1,4,38.30222337108811,91.12651398021897
7,25,3,29.7860764399819,91.13629651192022
70,5,4,29.78371381982756,91.14279475192451
37,97,4,40.632849122723215,91.15583167508962
54,98,3,37.930741146921704,91.1819363236
27,93,3,29.763566950810308,91.19824834159904
4,31,4,29.761200332194086,91.20476718761745
9,47,5,47.480074217413126,94.99411431349316
61,97,4,40.59321244851217,91.25048106116562
94,70,3,29.74105982864653,91.26028511490006
57,1,3,39.016219448258916,91.27987339467033
89,50,6,48.132834739553175,95.75248238584929
24,8,1,29.7150171305123,91.33218145953823
89,48,5,48.811671252639414,95.55511941898644
68,44,2,84.12284272435768,103.6115001043788
57,98,4,39.187658036888735,91.36161680655866
34,3,4,41.96015183219563,91.3746972563514
3,34,4,50.344174737971066,91.38451275870014
55,1,5,38.428579421344,91.45984580639387
90,52,4,46.94067226019593,95.06448764941501
96,34,3,50.61846911891512,91.49260129152555
42,98,5,38.62299815828213,91.51556108375237
32,95,1,29.63343043971003,91.55821666334278
10,50,6,48.64160086598425,95.95790160629764
42,1,3,38.6069310003994,91.59762851890386
65,96,4,41.42103462425464,91.6107628299019
96,65,4,50.62052573611945,91.62062124981112
38,97,3,40.821002076017784,91.62719359005816
90,47,4,47.32721460543386,95.31071653626103
91,75,1,29.595634392054773,91.66334232345517
95,31,2,29.59209820854706,91.67319124117705
63,2,5,40.772209209951754,91.68308059086044
62,97,3,40.812103809929276,91.72255842880914
73,6,3,29.573207241139325,91.72584496655483
3,66,5,50.64521649200023,91.72912143487231
34,96,3,41.76687109106253,91.73900131941004
5,28,3,29.550797230428564,91.78839228980985
68,95,2,29.54961692116784,91.79168915053016
41,98,4,39.40834057163785,91.80818371775159
89,49,4,48.15347923328015,96.36082386644992
58,98,3,38.61937240028868,91.83454943939306
33,3,3,29.529565067962896,91.84773763119118
30,95,3,29.528389939698936,91.85102462649235
94,29,3,50.68062114435678,91.85433179951488
74,92,2,29.524850661609577,91.86092601611175
4,68,3,50.67912177226588,91.91042451249278
27,6,2,29.50481564317766,91.91701913940139
91,46,4,46.235447451256334,95.06580206816062
91,53,4,45.80502969805149,95.20761780462837
37,2,3,40.26929072464935,91.95996606123022
96,33,3,29.487139003620147,91.96657113417321
7,74,3,29.482433590795885,91.97977134066355
9,48,6,46.50121949906213,95.97081330188824
74,7,1,29.46830418208545,92.01943362502168
31,4,2,29.464767514846855,92.02936711632567
33,96,3,41.536897445046506,92.03267494270982
58,1,4,38.89247526238725,92.04589628414496
41,1,4,39.194867318683514,92.07238997274511
6,27,1,29.445934153741764,92.0823038742757
66,96,4,41.606406027066,92.08563206492933
68,4,2,29.443574835373372,92.08894009684316
90,48,5,46.91742414235667,96.12200820425664
92,74,2,29.425926962605395,92.13861245418772
29,94,1,29.423577786630492,92.14522891661558
95,30,3,50.00178093468744,92.14855733820718
3,33,2,29.421221798959877,92.1518655996415
62,2,2,40.974259697203365,92.15850233119002
8,53,5,46.511745967015536,95.47211619708014
8,46,5,46.34229961427112,95.28073911789178
63,97,3,41.02339052636594,92.19826321884892
95,68,2,50.72207885943871,92.2082289296577
28,5,2,29.40004799276166,92.21155758210257
52,99,5,36.442380056091785,92.24140504348877
69,95,3,29.380066603181376,92.26796496307567
66,3,4,29.378891804028118,92.27128374657552
6,73,2,29.377713521844573,92.27461262971487
49,0,5,35.22847711670514,92.29784453776851
10,49,4,47.751292802672026,96.80318089398929
59,98,3,38.90313829445798,92.3111302677231
94,28,2,29.357742524323843,92.33107435799234
75,92,1,29.355389202766357,92.33773257326328
59,1,5,39.66320758453426,92.34105161084727
48,99,4,35.58439017095238,92.3543480587902
4,69,4,50.00082901137432,92.38760011497288
96,66,4,50.06287344241266,92.39093951155895
26,6,2,29.33542505736648,92.39425874262123
91,47,4,45.4605651256528,95.87954230653716
53,0,4,36.728123077714486,92.4108853459848
36,2,3,40.4820100662777,92.43752082645423
71,94,3,29.315468377196357,92.45083885765872
7,54,3,45.029072490939456,95.23170116337707
46,0,5,36.52176466599783,92.4808454960043
3,65,3,50.585214074016434,92.50081347121285
30,4,3,29.29551918448355,92.50747292306824
93,26,3,29.29317158339291,92.51414251352212
51,99,3,36.10808339234346,92.53749150760802
40,1,3,39.477475818658675,92.55082108333347
5,71,3,29.273229326195256,92.57084103718734
40,98,3,39.27853561471962,92.58084108700402
50,0,5,35.65006692465705,92.59422174789641
93,73,2,29.25680899523202,92.61758287135503
73,93,2,29.250953298494302,92.63426398525623
46,99,5,36.32647757682102,92.65095549360748
7,45,4,45.19538418418201,95.43111701194977
64,97,5,41.22654647292799,92.67770896030521
71,5,2,29.23454205601391,92.68104941384
27,5,3,29.231029106451555,92.69107084719793
36,97,3,40.43676610789726,92.69442144140156
53,99,4,36.77153908646637,92.72117617168172
91,52,5,45.86883894941858,96.19287575394186
26,93,3,29.214628056589667,92.73788944169605
4,30,3,50.42004517639803,92.7445808902126
48,0,3,35.53680471058303,92.77804895441099
60,98,3,39.17915530075269,92.79145266930465
75,7,3,29.19472164426673,92.79478344191304
94,71,1,29.192374938610918,92.8014954898998
32,96,3,29.190039168308623,92.80817730644804
49,99,3,35.63805893234959,92.83499589953361
6,26,2,29.172482635603924,92.85843378699703
69,4,3,29.1701392561768,92.8651462974962
38,98,4,39.895313900903915,92.87856137050495
52,0,4,36.803038614258526,92.89198673242542
35,2,4,40.68701400370887,92.91881785139688
28,94,2,29.15024698706456,92.92216927228762
3,32,5,49.77670509824847,92.92888224519272
45,99,5,37.129727052830816,92.94902145584317
45,0,3,36.83937070232834,92.96244783947925
95,69,3,50.11326936164174,92.98594952647458
34,97,4,40.88923762690554,92.99266296138538
90,51,4,46.99107295402996,97.03272543255815
39,1,3,39.752095645973824,93.03300516612615
60,1,3,39.518583247644365,93.12045967442718
9,51,4,47.17830733070532,97.10680578449909
47,99,3,36.396511700232494,93.13393902145626
54,0,3,36.64566716170369,93.1911905569836
54,99,3,37.095196037855956,93.20466082967653
96,32,3,49.95894804203859,93.22489689732411
64,2,3,40.56191534577175,93.2350251937856
43,99,5,37.83385175037661,93.24851629575488
47,0,3,35.87013246668965,93.26199749430998
61,98,3,39.44714200378581,93.2754990844364
74,6,2,29.026414371055644,93.27886188929111
50,99,4,35.76899228419088,93.31938817368588
5,27,3,29.00425301897979,93.34300996038212
67,96,2,29.003085119635077,93.34639320652275
24,7,1,28.998417883036794,93.35991621395323
39,98,4,39.1401968649846,93.36329952118967
69,44,2,82.72644295745424,105.64555772885755
51,0,4,36.048363517136515,93.37681267318372
57,99,4,37.47874217242344,93.39034621957805
93,74,4,28.984428044227325,93.40047630795559
34,2,5,40.883777941927185,93.40385976166466
29,95,3,28.98209530547777,93.40724322758577
62,1,5,40.09983667016578,93.4207671133077
8,52,5,46.121440517676284,96.8685256498788
44,0,3,37.151053968904215,93.44782557010906
7,46,5,44.27863074151584,96.4230109308105
72,5,4,28.962277658465386,93.46477411626613
3,67,3,49.97939287653059,93.46814770130041
96,68,4,28.959951715338402,93.47153139906423
35,97,3,41.1058818174013,93.47830893184975
92,24,1,28.9564582393743,93.48168256550693
55,0,3,37.438225458172205,93.49185404331074
38,1,3,39.140008054086046,93.51893475089095
25,93,3,28.942481763881485,93.52231863155082
97,34,3,49.89874548711601,93.52570252438893
4,29,4,28.940148364801267,93.5291066318586
94,72,2,28.92035288555258,93.58673589896851
32,3,2,28.919191270703017,93.59012002344228
31,96,3,28.918026275646486,93.59351426199339
9,50,6,46.75514412448925,97.92760757741848
42,0,4,37.75532965781444,93.6342359759517
4,70,3,28.897074767017813,93.65460254381189
55,99,4,37.7246711305123,93.69195249629385
92,54,3,44.66032543656975,96.50242739744701
96,31,3,49.99335815280819,93.71234051593686
72,94,2,28.874975921969504,93.71912988475158
44,99,3,36.94674638070324,93.7361338305126
8,47,3,45.394431165128324,97.26585159554489
62,98,3,39.706793023387135,93.76335290429525
29,4,2,28.855201228475597,93.77695263101036
93,25,2,28.85288437329697,93.78373235975019
57,0,5,38.11682248233035,93.79394751218906
69,55,1,82.47990382791338,106.09971239728196
90,50,7,47.033185874282175,98.02984814637288
24,92,1,28.83893187653241,93.8245835262858
68,96,2,28.83544485424526,93.83479911930804
67,3,1,28.83428613648996,93.8381942369168
5,72,2,28.833120609134514,93.84160957582843
58,99,4,37.76429855482836,93.87908817102544
95,29,2,28.81337172330194,93.89952064134302
74,93,3,28.81104390562816,93.90635177303915
61,1,4,39.36526773099877,93.90974714672306
8,51,4,45.31940157694149,97.69369128909364
43,0,4,37.4564891012141,93.93703184020556
7,24,1,28.797111876770675,93.94725874942021
3,68,3,28.79362739157382,93.95749587447526
96,67,1,28.792464924726193,93.96091164260353
92,46,6,44.927344024554046,97.04463123132057
37,1,4,39.40779060479438,94.00870336532554
70,95,2,28.77157263921846,94.02234703377646
65,2,5,41.21430274970182,94.02576303469858
6,74,2,28.76925454419123,94.02916894130698
95,71,4,28.753010177027434,94.0770045182344
31,3,3,28.751850764194067,94.08042071507279
94,27,2,28.749525340758307,94.08727335982174
41,0,4,38.04728438561455,94.12487281745547
5,26,3,28.733288020073577,94.1351522818041
25,6,2,28.72749238464366,94.15225464462735
56,99,5,38.029829061429936,94.18307403692175
28,95,3,28.711264559419945,94.20017725719585
96,30,4,49.316378811886885,94.20359389458324
73,94,2,28.7077891467437,94.210447422931
63,98,5,40.14992212582784,94.25499655333304
28,4,3,28.688090587171313,94.26870439497708
93,24,3,28.685771350522852,94.27556849850589
56,0,3,37.33745013708501,94.28585969132548
5,73,3,28.66608388013762,94.33387997816818
41,99,6,38.37906855041878,94.34417179655284
59,99,4,38.042564684486095,94.37166099564074
95,28,3,28.646397736175413,94.39226577311568
75,93,3,28.644084778649894,94.3991307602701
6,25,1,28.630193923166047,94.44038237769607
65,97,3,40.53898762039497,94.44379987042711
70,4,1,28.627883404077878,94.4472477082292
97,66,2,28.62556642848581,94.45413330982657
26,5,3,28.624413174491,94.45756096245972
37,98,4,39.73550258406818,94.46099873841798
92,53,3,44.73751692103324,97.5068542927853
36,1,4,39.61550711475042,94.50229345310919
27,94,1,28.60821554142847,94.50573138867615
3,31,3,50.104343777714355,94.51260729658767
7,75,1,28.602432872181833,94.52294147393211
8,48,5,45.444234581594344,98.27275602842681
95,70,1,28.5862516293578,94.5711353908811
33,97,4,40.66405498394509,94.5780319895444
40,0,5,38.60927319132014,94.61939238981392
68,3,2,28.564288641989418,94.63663483970231
40,99,3,38.244556020111226,94.6504593602422
90,49,3,47.00746326393926,98.93612193439319
2,33,4,49.437349156146375,94.70218929228751
64,98,3,28.52617155689755,94.75054385328667
36,98,4,39.36882861791307,94.76781898081227
97,33,4,40.98535793625336,94.81620715714313
42,99,2,37.613107838515006,94.84044260948149
30,44,1,81.83502806153376,107.15651148297307
9,49,2,46.53773935992203,99.1197421270675
60,99,4,38.313265639312,94.86810777276048
59,0,4,37.86812596680854,94.89927374897172
66,97,3,40.720517463945335,94.94086028392508
69,3,2,28.461559825161288,94.94430989135013
91,48,6,45.98498889148013,98.70635289034647
93,75,2,28.444266059731433,94.99631850137234
63,1,3,39.90162286943184,95.01713890857756
7,53,2,44.65741949033702,98.05799471763258
7,47,4,44.34170466556614,98.43785606739506
73,5,2,28.422378447833935,95.06223107849203
2,66,4,49.93206079415871,95.06571146706813
96,69,3,49.80551346216542,95.06918175056917
39,0,4,38.878699129111965,95.11781760200493
24,93,2,28.40279864712036,95.12127795230089
4,28,2,28.400488710334187,95.12824927994137
67,2,3,28.39819253132267,95.13518018462437
94,73,1,28.380923631762776,95.18734060930488
33,2,3,41.071794119775305,95.19081132380525
30,96,3,28.378617012802618,95.19431240685083
6,24,2,28.361353591052165,95.24652657249459
71,4,2,28.35905662505952,95.25347855166477
3,69,2,28.35790660073547,95.25695961939776
97,67,6,49.1542191742193,95.26045081890044
26,94,2,28.339504683011334,95.31269885961896
97,32,2,28.3383494602792,95.31620037703983
3,30,3,49.50199899563427,95.31967154678118
71,95,2,28.33605263104316,95.32316296892996
6,75,2,28.333749473827808,95.33014585038373
61,99,4,38.576072666971335,95.3685121014051
75,6,2,28.31995453591776,95.37199357613513
30,3,2,28.31650692604039,95.38245831550441
32,97,3,40.43024483109521,95.38593983950038
94,26,2,28.314213399009994,95.3894213757924
58,0,2,37.99661766517312,95.3999166627873
67,97,2,28.29697637566521,95.44178759322678
4,71,1,28.294669154256567,95.44880167915545
24,6,2,28.292372269581705,95.45578545058218
39,99,4,38.10157684711182,95.45927735481764
91,49,5,45.156917270061456,99.54223590778938
7,52,5,44.80332777808428,98.89445714011407
2,67,5,49.27353750583429,95.56766409881743
35,98,3,40.23262588671469,95.5781815244517
91,51,3,45.924314300534284,99.37437376777217
